shipment_id,temp_obs_count,observed_avg_temp,observed_min_temp,observed_max_temp,observed_temp_std,observed_excursion_count,observed_in_range_pct,observed_sensor_fair_pct
HS004599,9,10.656666666666666,8.23,17.12,2.5900144787240094,1,88.88888888888889,0.1111111111111111
HS004600,9,4.81,2.04,7.44,1.889398052290729,0,100.0,0.3333333333333333
HS004601,9,4.470000000000001,2.66,6.12,1.0313340874808703,0,100.0,0.4444444444444444
HS004602,10,14.142000000000001,12.13,19.01,1.8888844444392163,1,90.0,0.1
HS004603,9,6.470000000000001,3.03,12.82,2.916419037106979,1,88.88888888888889,0.0
HS004604,6,3.563333333333333,2.26,4.96,1.0152963442594811,0,100.0,0.16666666666666666
HS004605,12,6.206666666666667,2.1,10.22,2.1868421954678827,1,91.66666666666666,0.25
HS004606,10,24.085,18.78,27.8,2.6419321633144848,0,100.0,0.2
HS004607,4,22.2775,17.29,28.75,5.567916276908864,0,100.0,0.5
HS004608,9,-17.03222222222222,-19.54,-15.18,1.2904144467745413,0,100.0,0.2222222222222222
HS004609,8,1.98375,0.91,3.55,0.877755864203058,0,100.0,0.5
HS004610,14,1.7971428571428572,-1.15,3.52,1.4109812655978575,0,100.0,0.21428571428571427
HS004611,12,1.14,-1.6,3.38,1.7155704060696018,0,100.0,0.4166666666666667
HS004612,10,11.169,5.0,18.43,4.000515105722151,3,70.0,0.2
HS004613,11,5.709090909090909,1.12,13.95,3.8474314926856192,3,72.72727272727273,0.5454545454545454
HS004614,11,5.305454545454546,2.95,7.61,1.4453260091506253,0,100.0,0.18181818181818182
HS004615,7,5.112857142857143,2.76,7.67,1.94250451982069,0,100.0,0.5714285714285714
HS004616,8,23.365,19.23,29.88,3.9985926095493722,0,100.0,0.0
HS004617,8,4.84,2.84,7.01,1.675811104254551,0,100.0,0.125
HS004618,10,4.699,0.5,6.76,1.9881283772544578,1,90.0,0.2
HS004619,4,9.8725,8.86,11.56,1.2242923125898761,0,100.0,0.75
HS004620,7,9.717142857142857,8.79,11.94,1.242641196346372,0,100.0,0.14285714285714285
HS004621,7,4.302857142857143,2.27,7.38,1.9476628240510407,0,100.0,0.2857142857142857
HS004622,12,5.03,2.57,7.93,1.8710230551030824,0,100.0,0.16666666666666666
HS004623,7,13.907142857142857,12.73,17.39,1.6328575594716794,1,85.71428571428571,0.2857142857142857
HS004624,12,13.738333333333335,12.09,16.2,1.275245668548423,2,83.33333333333334,0.4166666666666667
HS004625,6,10.136666666666667,8.1,12.43,1.5127282196966738,0,100.0,0.3333333333333333
HS004626,4,21.495,17.49,27.43,4.5080483582144515,0,100.0,0.5
HS004627,8,20.86875,15.92,27.77,4.382538199654234,0,100.0,0.375
HS004628,5,4.254,2.28,6.53,1.6928171785517776,0,100.0,0.0
HS004629,6,13.47,12.42,14.63,0.8884368294932399,0,100.0,0.16666666666666666
HS004630,8,10.385,8.34,12.41,1.429785198652481,1,87.5,0.375
HS004631,6,10.756666666666668,8.56,14.78,2.239630921975017,1,83.33333333333334,0.3333333333333333
HS004632,9,3.8533333333333335,2.03,6.2,1.5312413265060472,0,100.0,0.1111111111111111
HS004633,6,10.866666666666667,8.76,14.38,2.0385648546628743,1,83.33333333333334,0.6666666666666666
HS004634,5,4.644,2.08,7.84,2.495241471280886,0,100.0,0.4
HS004635,15,24.011333333333333,19.19,30.76,3.561452084807678,1,93.33333333333333,0.13333333333333333
HS004636,11,5.2309090909090905,3.02,8.52,1.79131490556772,1,90.9090909090909,0.2727272727272727
HS004637,11,21.305454545454545,16.51,26.65,3.9678214769224773,0,100.0,0.09090909090909091
HS004638,13,14.039230769230768,12.04,17.21,1.426869893265568,2,84.61538461538461,0.23076923076923078
HS004639,7,10.045714285714284,6.67,12.8,1.865206486718089,1,85.71428571428571,0.2857142857142857
HS004640,10,22.374000000000002,15.05,29.55,5.503653735878053,0,100.0,0.1
HS004641,10,6.247,3.16,7.77,1.7834239852348939,0,100.0,0.3
HS004642,13,-17.173846153846153,-19.88,-13.99,1.729915886498235,1,92.3076923076923,0.15384615384615385
HS004643,5,22.452,15.5,29.0,5.649652201684631,0,100.0,0.2
HS004644,14,0.0035714285714285587,-4.12,3.68,2.294094784249526,1,92.85714285714286,0.2857142857142857
HS004645,12,5.118333333333333,2.24,7.34,1.69930377900284,0,100.0,0.5833333333333334
HS004646,8,4.925,2.67,6.94,1.6306878478552718,0,100.0,0.25
HS004647,10,11.058,8.66,15.64,1.9965959920713947,1,90.0,0.6
HS004648,5,9.825999999999999,8.09,11.61,1.6194690487934618,0,100.0,0.2
HS004649,5,9.056000000000001,8.07,10.7,1.0462456690471884,0,100.0,0.2
HS004650,7,20.964285714285715,16.05,25.25,3.3379427653514226,0,100.0,0.14285714285714285
HS004651,4,2.775,2.09,3.79,0.732962027211051,0,100.0,0.5
HS004652,7,10.79857142857143,8.21,14.58,2.2634223981353885,1,85.71428571428571,0.14285714285714285
HS004653,7,11.045714285714284,9.06,12.78,1.4125491984689373,0,100.0,0.14285714285714285
HS004654,5,5.4799999999999995,4.26,7.95,1.4570003431708582,0,100.0,0.0
HS004655,10,22.975,15.58,28.98,4.791337669864927,0,100.0,0.4
HS004656,10,10.994,8.87,12.08,0.9885140363191613,0,100.0,0.1
HS004657,6,7.0683333333333325,4.98,7.93,1.124942961517012,0,100.0,0.16666666666666666
HS004658,5,30.438,26.57,34.45,3.1364821057994257,2,60.0,0.2
HS004659,11,22.569090909090907,15.71,29.88,5.345249207558903,0,100.0,0.09090909090909091
HS004660,8,20.135,15.5,28.89,4.288079823350841,0,100.0,0.125
HS004661,14,11.035714285714286,8.0,16.42,2.248608849542703,2,85.71428571428571,0.14285714285714285
HS004662,5,12.936000000000002,12.14,14.95,1.154179362144376,0,100.0,0.4
HS004663,11,6.8518181818181825,3.36,9.83,1.8164846169556086,2,81.81818181818183,0.09090909090909091
HS004664,11,10.42,4.26,12.86,2.6136564426106195,1,90.9090909090909,0.36363636363636365
HS004665,6,23.463333333333335,16.12,28.94,4.474486190242034,0,100.0,0.3333333333333333
HS004666,9,9.551111111111112,8.06,10.8,0.9202369863850896,0,100.0,0.4444444444444444
HS004667,7,-17.834285714285716,-19.92,-15.7,1.7228354259075085,0,100.0,0.2857142857142857
HS004668,7,22.30857142857143,17.62,26.88,3.418388648527394,0,100.0,0.2857142857142857
HS004669,8,23.26875,16.81,31.11,5.154904564725575,1,87.5,0.375
HS004670,13,-17.23153846153846,-19.93,-15.78,1.1799777268649763,0,100.0,0.3076923076923077
HS004671,8,22.12875,17.28,29.98,4.196551092436331,0,100.0,0.125
HS004672,9,11.011111111111113,8.02,16.69,2.6173481065978046,2,77.77777777777779,0.3333333333333333
HS004673,5,5.7,2.76,9.01,2.522369917359466,1,80.0,0.2
HS004674,9,10.515555555555556,8.46,14.48,2.186584729155899,2,77.77777777777779,0.0
HS004675,4,23.572499999999998,18.23,28.38,4.203739406766314,0,100.0,0.0
HS004676,10,20.901999999999997,9.94,28.58,5.435716859603504,1,90.0,0.2
HS004677,11,10.30090909090909,8.12,16.22,2.3238995440657697,1,90.9090909090909,0.2727272727272727
HS004678,6,9.868333333333334,8.13,11.78,1.4228902510969237,0,100.0,0.3333333333333333
HS004679,8,4.335,2.12,9.32,2.2954551369421896,1,87.5,0.25
HS004680,9,10.605555555555556,8.12,12.97,1.6650383712628904,0,100.0,0.3333333333333333
HS004681,7,25.142857142857142,18.21,29.59,4.638504479843024,0,100.0,0.42857142857142855
HS004682,10,13.512,12.25,14.83,0.9310543605086772,0,100.0,0.4
HS004683,6,22.836666666666662,15.9,29.56,5.615117689476032,0,100.0,0.3333333333333333
HS004684,7,0.2057142857142857,-1.24,1.95,1.477823367240451,0,100.0,0.14285714285714285
HS004685,11,5.496363636363636,2.59,11.7,2.821256006559039,2,81.81818181818183,0.45454545454545453
HS004686,8,14.42,12.34,18.42,1.9017210250567402,1,87.5,0.125
HS004687,5,21.206,15.01,26.72,5.294703013389891,0,100.0,0.0
HS004688,11,0.5,-3.87,3.62,2.0294038533520133,1,90.9090909090909,0.09090909090909091
HS004689,4,4.3475,-1.91,7.95,4.5712899346537474,1,75.0,0.0
HS004690,8,4.775,2.16,7.08,1.8632690166938934,0,100.0,0.0
HS004691,5,20.832,16.06,27.11,4.739722565720488,0,100.0,0.4
HS004692,7,25.419999999999998,20.89,33.13,3.9657491936160905,1,85.71428571428571,0.2857142857142857
HS004693,11,24.031818181818185,15.95,28.44,3.767701734962093,0,100.0,0.09090909090909091
HS004694,7,0.76,-5.9,4.05,3.7023461030361093,2,71.42857142857143,0.14285714285714285
HS004695,6,25.736666666666665,20.4,33.5,4.424760633827176,1,83.33333333333334,0.3333333333333333
HS004696,7,10.645714285714286,8.76,12.98,1.667411738222418,0,100.0,0.2857142857142857
HS004697,10,4.684,-0.01,6.71,2.10908721699433,1,90.0,0.3
HS004698,4,4.3875,2.6,5.47,1.3427924883118263,0,100.0,0.5
HS004699,4,1.9825,-1.3,3.67,2.2849708240296343,0,100.0,0.5
HS004700,12,23.689999999999998,16.79,29.28,4.215007818390247,0,100.0,0.25
HS004701,3,17.41,16.49,18.24,0.8784645695758025,0,100.0,0.6666666666666666
HS004702,9,5.16,2.72,6.57,1.2937542270462346,0,100.0,0.2222222222222222
HS004703,9,1.231111111111111,-1.66,3.93,2.2992414207975447,0,100.0,0.2222222222222222
HS004704,8,21.625,13.67,30.87,5.041074148574744,2,75.0,0.375
HS004705,11,21.86818181818182,16.77,29.65,4.169220114558161,0,100.0,0.18181818181818182
HS004706,8,21.841250000000002,16.0,28.55,4.030293989631172,0,100.0,0.125
HS004707,6,9.348333333333334,4.6,11.81,2.635506908863391,1,83.33333333333334,0.3333333333333333
HS004708,7,5.481428571428571,2.53,8.24,1.9677265102263626,1,85.71428571428571,0.14285714285714285
HS004709,8,23.96625,17.34,29.8,4.523929826094629,0,100.0,0.25
HS004710,9,5.266666666666667,2.21,12.14,3.2482957069823555,1,88.88888888888889,0.5555555555555556
HS004711,12,4.149166666666667,2.45,6.59,1.532428010074407,0,100.0,0.08333333333333333
HS004712,8,-16.77625,-19.18,-14.37,1.7900912785984644,1,87.5,0.375
HS004713,10,4.947,2.53,7.62,1.972601497177437,0,100.0,0.1
HS004714,5,3.7640000000000002,2.38,5.22,1.229422628716423,0,100.0,0.4
HS004715,9,22.857777777777777,16.1,27.23,4.344711664131976,0,100.0,0.2222222222222222
HS004716,8,11.13625,7.57,13.91,1.8250161447426785,2,75.0,0.125
HS004717,13,5.167692307692307,2.07,7.65,1.5640340674366926,0,100.0,0.3076923076923077
HS004718,9,4.415555555555556,2.3,7.13,1.7423196543050812,0,100.0,0.1111111111111111
HS004719,9,22.936666666666667,16.4,29.8,5.364377876324523,0,100.0,0.3333333333333333
HS004720,6,4.873333333333334,2.48,7.53,1.7262637882625782,0,100.0,0.5
HS004721,9,4.876666666666667,2.33,7.36,1.879002394889373,0,100.0,0.3333333333333333
HS004722,8,10.20375,8.45,11.53,0.9061683460751497,0,100.0,0.25
HS004723,7,14.215714285714284,12.58,18.48,2.011913327679709,1,85.71428571428571,0.2857142857142857
HS004724,5,5.132,2.53,7.18,2.271919892953975,0,100.0,0.2
HS004725,8,9.7025,8.26,11.26,0.9135292629608062,0,100.0,0.5
HS004726,9,21.426666666666666,15.92,28.1,4.46896240753936,0,100.0,0.3333333333333333
HS004727,8,20.57125,10.91,27.07,5.489799469405574,1,87.5,0.25
HS004728,10,10.397,8.25,12.99,1.6179002166731764,1,90.0,0.4
HS004729,7,22.12857142857143,15.02,24.77,3.5401856287085116,0,100.0,0.42857142857142855
HS004730,8,4.63875,2.66,7.82,1.6594442916659953,0,100.0,0.5
HS004731,7,5.661428571428572,3.11,7.98,1.9098815719953999,0,100.0,0.5714285714285714
HS004732,9,21.34111111111111,15.98,27.49,3.885278125322705,0,100.0,0.1111111111111111
HS004733,4,0.6775,0.02,2.37,1.1303797297073819,0,100.0,0.0
HS004734,9,10.70111111111111,8.58,11.68,1.1511564233895892,0,100.0,0.0
HS004735,4,8.434999999999999,6.21,9.7,1.564150461645767,1,75.0,0.25
HS004736,8,5.2375,3.74,7.07,1.250345666491585,0,100.0,0.375
HS004737,14,23.76571428571429,11.18,29.12,4.574995105984291,1,92.85714285714286,0.07142857142857142
HS004738,4,1.165,-1.96,3.51,2.389930263975639,0,100.0,0.25
HS004739,7,7.028571428571429,5.77,7.83,0.7976095237526646,0,100.0,0.0
HS004740,4,9.8575,8.42,10.82,1.0419332992087356,0,100.0,0.25
HS004741,6,18.263333333333332,15.37,23.47,3.016578635916303,0,100.0,0.3333333333333333
HS004742,11,5.454545454545454,2.01,7.75,1.916154292515943,0,100.0,0.2727272727272727
HS004743,10,4.535,2.42,6.88,1.8490973774009605,0,100.0,0.2
HS004744,8,6.30625,2.56,7.99,1.689065147183072,0,100.0,0.125
HS004745,3,9.626666666666667,8.48,10.25,0.9943004240838548,0,100.0,0.3333333333333333
HS004746,10,10.019,8.44,11.99,1.533836511641461,0,100.0,0.4
HS004747,11,5.956363636363636,2.47,9.0,1.9777779082964437,1,90.9090909090909,0.18181818181818182
HS004748,3,2.9933333333333336,2.02,4.72,1.4993776486707189,0,100.0,0.0
HS004749,8,5.62375,2.58,12.36,3.868277348233596,2,75.0,0.125
HS004750,7,22.24142857142857,15.66,28.14,4.319392042758752,0,100.0,0.5714285714285714
HS004751,7,10.03,8.05,12.57,1.7246642185268024,0,100.0,0.14285714285714285
HS004752,6,4.918333333333334,2.56,7.02,1.7798473717335053,0,100.0,0.5
HS004753,7,10.234285714285715,9.18,11.91,0.9296210185313358,0,100.0,0.2857142857142857
HS004754,10,10.492,8.02,12.65,1.3479185600192782,0,100.0,0.4
HS004755,4,4.1425,2.54,5.14,1.1586306572847105,0,100.0,0.25
HS004756,5,20.856,15.63,27.0,4.435124575476996,0,100.0,0.2
HS004757,8,21.3125,15.8,28.12,3.655558390021577,0,100.0,0.25
HS004758,11,13.67090909090909,12.1,14.71,0.8787542835793695,0,100.0,0.0
HS004759,12,1.5599999999999998,-1.55,5.07,2.1513251730038396,1,91.66666666666666,0.25
HS004760,13,4.797692307692308,2.34,7.84,1.9534633937622765,0,100.0,0.07692307692307693
HS004761,8,23.48125,15.15,29.73,4.809895863143579,0,100.0,0.375
HS004762,4,-16.375,-19.24,-15.13,1.9452249227274456,0,100.0,0.0
HS004763,6,21.425,15.12,29.17,5.561592397865922,0,100.0,0.16666666666666666
HS004764,6,14.200000000000001,12.07,19.84,2.8298056470365593,1,83.33333333333334,0.0
HS004765,9,6.067777777777778,2.96,9.62,2.387659825947667,1,88.88888888888889,0.3333333333333333
HS004766,11,25.777272727272727,23.0,29.89,2.0811347429183478,0,100.0,0.09090909090909091
HS004767,13,5.722307692307693,2.51,10.46,2.022923436704719,1,92.3076923076923,0.38461538461538464
HS004768,5,-16.564,-18.27,-14.37,1.6948392254134312,1,80.0,0.0
HS004769,6,4.4799999999999995,2.29,7.21,1.8118609218149166,0,100.0,0.0
HS004770,5,23.254,19.0,28.86,4.192550536368047,0,100.0,0.2
HS004771,9,13.66777777777778,12.13,14.94,1.047088556161533,0,100.0,0.2222222222222222
HS004772,6,22.05,15.85,29.56,5.357118628516639,0,100.0,0.16666666666666666
HS004773,6,5.34,2.28,7.94,2.335183076334702,0,100.0,0.0
HS004774,8,6.31875,2.72,11.23,2.4308460461329098,1,87.5,0.0
HS004775,12,4.463333333333334,0.17,9.16,2.327122035841045,3,75.0,0.3333333333333333
HS004776,10,9.861,5.84,12.68,1.959197398029214,1,90.0,0.1
HS004777,8,19.55125,16.61,25.9,3.1648851818487365,0,100.0,0.25
HS004778,4,27.0225,24.46,28.7,1.9152436746621384,0,100.0,0.0
HS004779,7,25.42571428571429,19.54,30.48,3.6214631349905027,1,85.71428571428571,0.42857142857142855
HS004780,3,20.173333333333332,17.7,24.09,3.430806513537792,0,100.0,0.0
HS004781,8,-17.56,-19.83,-15.52,1.847964130758882,0,100.0,0.125
HS004782,8,4.33125,2.04,7.63,2.420362649923118,0,100.0,0.125
HS004783,5,23.264,16.09,29.12,5.538711944125638,0,100.0,0.4
HS004784,8,9.89375,8.06,11.4,1.3026340073646387,0,100.0,0.125
HS004785,9,22.023333333333333,12.99,29.57,5.115640233636451,1,88.88888888888889,0.2222222222222222
HS004786,10,4.482,0.26,7.15,2.3457706622771117,1,90.0,0.2
HS004787,8,6.6274999999999995,3.87,13.53,3.4523522002086797,2,75.0,0.375
HS004788,4,3.4875,1.65,5.92,1.8497094366413336,1,75.0,0.0
HS004789,5,6.26,4.32,11.91,3.1963025513865237,1,80.0,0.2
HS004790,8,9.6775,8.12,11.27,1.0831666538441813,0,100.0,0.375
HS004791,6,7.1816666666666675,2.67,9.49,2.439978825044731,2,66.66666666666666,0.3333333333333333
HS004792,7,5.182857142857143,3.34,7.69,1.6526112094270116,0,100.0,0.5714285714285714
HS004793,12,11.230833333333335,8.54,14.11,1.6795803498240718,1,91.66666666666666,0.3333333333333333
HS004794,5,11.690000000000001,9.75,12.67,1.205591141307865,0,100.0,0.0
HS004795,13,1.2723076923076921,-1.74,3.52,1.5965543828620112,0,100.0,0.46153846153846156
HS004796,7,4.114285714285715,2.08,7.99,2.6219767170518327,0,100.0,0.42857142857142855
HS004797,13,23.838461538461537,16.27,29.76,5.172381537476791,0,100.0,0.38461538461538464
HS004798,7,10.044285714285715,8.27,14.47,2.143267421040883,1,85.71428571428571,0.2857142857142857
HS004799,3,-1.0799999999999998,-1.96,-0.46,0.7830708780180757,0,100.0,0.0
HS004800,9,13.227777777777778,9.72,18.02,2.230794576926446,2,77.77777777777779,0.1111111111111111
HS004801,12,5.545833333333333,2.48,7.86,1.9692567048754641,0,100.0,0.5
HS004802,9,2.6522222222222225,-0.49,8.6,2.615663289577702,1,88.88888888888889,0.0
HS004803,11,-17.453636363636363,-19.81,-15.22,1.6601522383641356,0,100.0,0.2727272727272727
HS004804,4,5.5200000000000005,3.2,6.44,1.550225790006088,0,100.0,0.5
HS004805,6,4.253333333333333,2.04,7.88,2.4358790336686806,0,100.0,0.16666666666666666
HS004806,7,13.324285714285713,12.16,14.45,0.9186377077473129,0,100.0,0.2857142857142857
HS004807,10,5.157,2.54,10.11,2.3025109482186323,1,90.0,0.2
HS004808,7,5.351428571428571,2.73,7.98,1.8668728627612237,0,100.0,0.2857142857142857
HS004809,9,-17.445555555555554,-19.39,-14.51,1.688017410389412,1,88.88888888888889,0.1111111111111111
HS004810,8,5.21125,2.41,9.44,2.3929505845294843,1,87.5,0.25
HS004811,7,24.0,20.36,28.42,2.511712563172786,0,100.0,0.42857142857142855
HS004812,5,4.704,2.65,7.0,1.7154532928646002,0,100.0,0.2
HS004813,7,10.924285714285714,8.97,12.29,1.2501180896600272,0,100.0,0.42857142857142855
HS004814,12,10.370833333333334,8.05,12.56,1.6215114068128667,0,100.0,0.4166666666666667
HS004815,10,9.683,8.45,11.17,1.057817984763394,0,100.0,0.2
HS004816,8,4.685,2.05,7.95,1.8121179400280294,0,100.0,0.375
HS004817,8,24.1,16.68,29.85,5.025114071199919,0,100.0,0.5
HS004818,11,4.1045454545454545,2.15,7.71,2.0461738129316562,0,100.0,0.2727272727272727
HS004819,9,4.134444444444444,-1.32,7.69,2.6700286099174626,1,88.88888888888889,0.1111111111111111
HS004820,9,14.034444444444444,10.18,20.04,3.120673449398027,3,66.66666666666666,0.3333333333333333
HS004821,7,22.527142857142856,16.41,29.18,4.3261056940613996,0,100.0,0.2857142857142857
HS004822,7,9.620000000000001,4.52,11.99,2.4827337083679892,1,85.71428571428571,0.14285714285714285
HS004823,13,5.399230769230769,2.56,9.67,1.9861539951140978,1,92.3076923076923,0.46153846153846156
HS004824,10,23.465,16.28,27.8,4.584435625025177,0,100.0,0.4
HS004825,5,6.138,2.75,9.78,2.8234145993813944,1,80.0,0.0
HS004826,11,10.653636363636364,8.59,13.19,1.2911566343962515,1,90.9090909090909,0.18181818181818182
HS004827,11,10.132727272727273,8.04,11.56,0.9735819524733492,0,100.0,0.18181818181818182
HS004828,11,0.23909090909090908,-1.41,3.14,1.4286948907688761,0,100.0,0.18181818181818182
HS004829,10,13.311000000000002,12.02,14.58,0.9827224090928904,0,100.0,0.3
HS004830,5,-17.852,-19.3,-16.44,1.3318295686761132,0,100.0,0.2
HS004831,8,5.145,2.97,6.63,1.2897618827852346,0,100.0,0.0
HS004832,3,4.34,2.42,6.88,2.2937305857489014,0,100.0,0.3333333333333333
HS004833,12,10.525833333333333,8.36,12.19,1.2702359003052321,0,100.0,0.25
HS004834,8,19.17375,15.71,24.34,3.011947341125718,0,100.0,0.375
HS004835,9,5.397777777777778,2.08,9.79,2.583881662236962,1,88.88888888888889,0.1111111111111111
HS004836,8,4.095000000000001,2.22,6.49,1.281817905498727,0,100.0,0.25
HS004837,12,6.021666666666667,3.25,10.06,2.0882042452061462,1,91.66666666666666,0.16666666666666666
HS004838,8,10.24,8.37,11.82,1.3014058332653744,0,100.0,0.125
HS004839,7,5.357142857142857,2.23,7.48,1.9921823400960257,0,100.0,0.2857142857142857
HS004840,3,6.076666666666667,4.96,7.35,1.202677568317183,0,100.0,0.3333333333333333
HS004841,9,5.235555555555555,2.53,7.6,1.7467334592827202,0,100.0,0.4444444444444444
HS004842,10,24.454,17.36,35.42,6.065333553161862,1,90.0,0.1
HS004843,8,20.1125,15.1,27.56,5.421372388189966,0,100.0,0.5
HS004844,6,23.80666666666667,20.94,29.39,2.9227635324580508,0,100.0,0.3333333333333333
HS004845,3,-0.22666666666666666,-1.17,0.4,0.8315247039825896,0,100.0,0.6666666666666666
HS004846,12,-0.10666666666666667,-1.92,3.2,2.022812323714115,0,100.0,0.08333333333333333
HS004847,7,-17.357142857142858,-19.39,-15.35,1.364743129502328,0,100.0,0.14285714285714285
HS004848,8,10.27,8.08,12.66,1.6059354194451818,0,100.0,0.125
HS004849,8,23.43875,20.98,27.27,1.973477261080046,0,100.0,0.25
HS004850,10,21.841,15.4,27.68,4.17872242570754,0,100.0,0.1
HS004851,12,10.653333333333334,8.0,12.91,1.7270223103961515,0,100.0,0.16666666666666666
HS004852,6,22.061666666666667,16.35,28.33,4.904550608023804,0,100.0,0.5
HS004853,7,24.25,18.75,28.1,3.61255219108781,0,100.0,0.14285714285714285
HS004854,7,4.685714285714285,2.03,8.82,2.794845595871426,1,85.71428571428571,0.14285714285714285
HS004855,9,23.40888888888889,16.9,30.01,4.652062565261898,1,88.88888888888889,0.1111111111111111
HS004856,8,14.0425,12.37,17.42,1.710937504076974,1,87.5,0.25
HS004857,7,9.775714285714287,8.74,11.39,0.9815779327670515,0,100.0,0.14285714285714285
HS004858,6,4.7299999999999995,2.73,6.72,1.5948416849330216,0,100.0,0.16666666666666666
HS004859,16,0.506875,-1.97,3.34,1.581344233028765,0,100.0,0.375
HS004860,6,4.25,2.21,6.46,1.4905301070424577,0,100.0,0.5
HS004861,4,22.8225,16.2,28.6,6.378517983565358,0,100.0,0.0
HS004862,13,10.844615384615384,8.61,17.4,2.2417649868820453,1,92.3076923076923,0.38461538461538464
HS004863,6,10.258333333333333,8.05,12.3,1.854048722840548,0,100.0,0.16666666666666666
HS004864,7,-16.155714285714286,-18.79,-12.42,2.223704545294159,1,85.71428571428571,0.14285714285714285
HS004865,6,10.268333333333333,8.91,11.74,1.1724063573124577,0,100.0,0.0
HS004866,14,5.03,2.26,7.39,1.6994116628998401,0,100.0,0.21428571428571427
HS004867,6,5.07,2.83,7.51,1.6846245872597252,0,100.0,0.5
HS004868,11,24.429090909090913,19.38,29.12,2.908509771499675,0,100.0,0.36363636363636365
HS004869,10,5.781000000000001,2.42,7.76,1.8960980401281409,0,100.0,0.0
HS004870,15,10.069333333333333,8.06,14.52,1.7650312286458953,1,93.33333333333333,0.2
HS004871,13,9.72076923076923,6.26,11.95,1.7049704862473016,1,92.3076923076923,0.23076923076923078
HS004872,12,10.491666666666667,8.16,13.73,1.6114975154880764,1,91.66666666666666,0.5
HS004873,5,22.834,15.92,34.82,7.93587613310591,1,80.0,0.4
HS004874,6,4.986666666666667,2.59,7.53,2.0483326552751797,0,100.0,0.16666666666666666
HS004875,9,4.272222222222222,2.94,6.56,1.088540051832933,0,100.0,0.4444444444444444
HS004876,6,11.033333333333333,8.48,15.63,2.57738368635069,1,83.33333333333334,0.0
HS004877,7,22.835714285714285,15.08,28.37,5.050273448513646,0,100.0,0.0
HS004878,5,10.190000000000001,8.3,12.74,1.9583411347362334,0,100.0,0.4
HS004879,7,5.92,0.47,12.73,3.7243612427726007,2,71.42857142857143,0.14285714285714285
HS004880,12,5.093333333333333,1.13,8.4,1.9951046148616933,2,83.33333333333334,0.16666666666666666
HS004881,10,10.308,8.54,15.98,2.336059359976397,1,90.0,0.4
HS004882,10,4.343999999999999,2.03,7.51,1.8449221603573895,0,100.0,0.2
HS004883,12,11.970833333333333,9.15,15.09,1.4794253081599769,2,83.33333333333334,0.25
HS004884,4,4.4475,2.61,6.79,1.735249741871949,0,100.0,0.75
HS004885,11,22.82181818181818,15.22,33.98,5.673390200192153,1,90.9090909090909,0.2727272727272727
HS004886,7,4.09,2.07,7.55,2.340199421701777,0,100.0,0.14285714285714285
HS004887,10,23.074,12.25,29.63,6.4204555047822645,1,90.0,0.3
HS004888,8,1.795,-0.6,3.59,1.6583296243078884,0,100.0,0.75
HS004889,4,10.675,9.79,12.38,1.1729876384685392,0,100.0,0.0
HS004890,4,5.2375,2.86,7.17,1.9705561820629898,0,100.0,0.75
HS004891,7,4.917142857142857,3.02,7.87,1.7308063081091647,0,100.0,0.42857142857142855
HS004892,11,13.31,9.22,14.87,1.607973880384877,1,90.9090909090909,0.0
HS004893,7,6.017142857142857,1.07,9.76,2.8422626801295374,2,71.42857142857143,0.2857142857142857
HS004894,12,-17.37,-19.72,-15.5,1.5612058276741196,0,100.0,0.25
HS004895,6,4.903333333333333,2.07,9.37,2.8080360871375327,1,83.33333333333334,0.3333333333333333
HS004896,7,10.702857142857143,9.11,12.56,1.1552447689517908,0,100.0,0.14285714285714285
HS004897,10,23.766,16.24,29.78,4.284045855133777,0,100.0,0.3
HS004898,6,4.878333333333333,2.53,7.34,1.8362071415465813,0,100.0,0.3333333333333333
HS004899,7,10.462857142857143,8.97,12.89,1.5878886850753982,0,100.0,0.42857142857142855
HS004900,6,13.225,12.11,14.04,0.6637695383188349,0,100.0,0.16666666666666666
HS004901,5,24.204,15.33,29.3,5.8826635123896045,0,100.0,0.4
HS004902,10,4.947,2.06,7.88,2.04473334311456,0,100.0,0.1
HS004903,4,6.2675,5.04,7.63,1.1024329155705275,0,100.0,0.25
HS004904,7,10.774285714285714,9.47,12.2,1.0209939135120105,0,100.0,0.14285714285714285
HS004905,11,5.427272727272728,3.31,7.5,1.7103689128903794,0,100.0,0.5454545454545454
HS004906,6,26.16,16.26,33.31,6.911951967425699,2,66.66666666666666,0.0
HS004907,7,4.83,2.67,7.22,1.4767983387495172,0,100.0,0.2857142857142857
HS004908,7,18.505714285714284,15.24,24.77,3.2459762637397556,0,100.0,0.2857142857142857
HS004909,9,10.232222222222223,8.21,11.89,1.267209313588108,0,100.0,0.4444444444444444
HS004910,6,13.231666666666667,12.22,14.88,1.0561896925584282,0,100.0,0.16666666666666666
HS004911,6,2.6950000000000003,1.26,4.6,1.250819731216293,1,83.33333333333334,0.3333333333333333
HS004912,11,4.52,2.19,7.4,2.1187260323128143,0,100.0,0.36363636363636365
HS004913,5,11.782,8.33,16.41,3.1477484016356834,1,80.0,0.2
HS004914,11,0.8463636363636364,-1.22,3.2,1.4598374753873988,0,100.0,0.18181818181818182
HS004915,10,5.784000000000001,2.83,9.29,2.506108980515856,2,80.0,0.2
HS004916,9,0.4066666666666667,-1.53,3.29,1.9540726700918778,0,100.0,0.2222222222222222
