shipment_id,product_type,weight_kg,origin,destination,transport_mode,distance_km,base_transit_hr,required_min_temp_c,required_max_temp_c,pickup_hour,delivery_deadline_hr,transfer_count,rain_flag,congestion_index,historical_route_reliability,temperature_excursion_minutes,estimated_cost_inr,delayed,delay_minutes,spoiled,shipment_id_raw,temp_obs_count,observed_avg_temp,observed_min_temp,observed_max_temp,observed_temp_std,observed_excursion_count,observed_in_range_pct,observed_sensor_fair_pct,vulnerability,excursion_risk,peak_delta,peak_delta_risk,delay_risk,P_spoilage,P_spoilage_noisy,P_spoilage_final,spoiled_synthetic
HS004735,Mango,258,Berhampur,Chennai,local,844.5,28.15,8,12,8,33.7,0,0,0.625,0.803,24.6,2584.57,1,114.1,0,HS004735,4,8.434999999999999,6.21,9.7,1.564150461645767,1,75.0,0.25,1.0,0.25350601666233785,0.0,0.0,0.1141,0.36760601666233783,0.36261800124952603,0.36261800124952603,0
HS004736,Dairy,170,Jamshedpur,Visakhapatnam,rail,648.6,11.79,2,8,15,29.0,1,0,0.259,0.859,19.0,1237.21,0,49.7,0,HS004736,8,5.2375,3.74,7.07,1.250345666491585,0,100.0,0.375,1.2,0.09975048911968513,0.0,0.0,0.0497,0.16940058694362214,0.06478847843737172,0.06478847843737172,0
HS004737,Packaged Food,412,Gopalpur,Ranchi,rail,456.1,8.29,15,30,16,15.3,1,1,0.595,0.969,0.0,1275.17,0,78.6,0,HS004737,14,23.76571428571429,11.18,29.12,4.574995105984291,1,92.85714285714286,0.0714285714285714,1.0,0.0024726231566347743,0.0,0.0,0.07859999999999999,0.08107262315663476,0.1284133647278814,0.1284133647278814,1
HS004738,Fish,247,Jamshedpur,Chennai,road,1249.5,26.03,-2,4,5,48.2,0,0,0.329,0.873,8.3,2311.6,1,48.6,0,HS004738,4,1.165,-1.96,3.51,2.389930263975639,0,100.0,0.25,1.0,0.012868764196052507,0.0,0.0,0.048600000000000004,0.06146876419605251,0.09056350063000104,0.09056350063000104,0
HS004739,Leafy Vegetables,266,Cuttack,Chennai,road,1014.8,21.14,2,8,18,28.4,0,0,0.938,0.861,0.0,1985.08,1,89.5,0,HS004739,7,7.028571428571429,5.77,7.83,0.7976095237526646,0,100.0,0.0,1.0,0.0024726231566347743,0.0,0.0,0.0895,0.09197262315663476,0.18775658626746153,0.18775658626746153,0
HS004740,Mango,1069,Berhampur,Kolkata,road,518.2,10.8,8,12,9,27.5,1,0,0.028,0.863,8.3,1414.77,1,87.6,0,HS004740,4,9.8575,8.42,10.82,1.0419332992087356,0,100.0,0.25,1.0,0.012868764196052507,0.0,0.0,0.0876,0.10046876419605251,0.02138058502659597,0.02138058502659597,0
HS004741,Spices,339,Bhubaneswar,Raipur,rail,448.9,8.16,15,30,6,29.5,1,0,0.971,0.894,10.0,988.61,1,50.9,0,HS004741,6,18.26333333333333,15.37,23.47,3.016578635916303,0,100.0,0.3333333333333333,1.0,0.01798620996209156,0.0,0.0,0.0509,0.06888620996209156,0.07228701958490624,0.07228701958490624,0
HS004742,Leafy Vegetables,71,Balasore,Visakhapatnam,road,574.9,11.98,2,8,16,27.3,2,0,0.98,0.921,6.7,2634.74,1,65.5,0,HS004742,11,5.454545454545454,2.01,7.75,1.916154292515943,0,100.0,0.2727272727272727,1.0,0.009377688862676856,0.0,0.0,0.0655,0.07487768886267686,-0.06162449067998667,0.01,0
HS004743,Pharmaceuticals,247,Balasore,Chennai,rail,1172.1,21.31,2,8,20,45.3,1,0,0.965,0.919,23.8,2118.66,1,81.1,0,HS004743,10,4.535,2.42,6.88,1.8490973774009605,0,100.0,0.2,1.0,0.22443598573092652,0.0,0.0,0.08109999999999999,0.3055359857309265,0.37568546392339797,0.37568546392339797,0
HS004744,Pharmaceuticals,183,Gopalpur,Visakhapatnam,rail,250.1,4.55,2,8,23,25.3,1,0,0.859,0.911,0.0,640.27,0,5.7,0,HS004744,8,6.30625,2.56,7.99,1.689065147183072,0,100.0,0.125,1.0,0.0024726231566347743,0.0,0.0,0.0057,0.008172623156634775,0.060059741200646985,0.060059741200646985,0
HS004745,Tomato,320,Visakhapatnam,Kolkata,road,763.8,15.91,8,13,7,36.4,0,1,0.356,0.805,48.9,1450.49,1,137.4,0,HS004745,3,9.626666666666669,8.48,10.25,0.9943004240838548,0,100.0,0.3333333333333333,1.0,0.9776865613009676,0.0,0.0,0.13740000000000002,1.1150865613009677,1.1646670634037248,0.99,1
HS004746,Mango,139,Sambalpur,Raipur,road,244.7,5.1,8,12,16,15.6,0,0,0.887,0.78,14.4,554.6,0,4.1,0,HS004746,10,10.019,8.44,11.99,1.533836511641461,0,100.0,0.4,1.0,0.042289771842033794,0.0,0.0,0.0040999999999999995,0.04638977184203379,0.04655167497772791,0.04655167497772791,0
HS004747,Leafy Vegetables,464,Jamshedpur,Visakhapatnam,road,648.6,13.51,2,8,3,18.9,0,0,0.248,0.821,15.8,1486.12,1,49.3,0,HS004747,11,5.956363636363636,2.47,9.0,1.977777908296444,1,90.9090909090909,0.1818181818181818,1.0,0.0552005377829343,1.0,0.1,0.0493,0.2045005377829343,0.2459778268618134,0.2459778268618134,0
HS004748,Leafy Vegetables,289,Bhubaneswar,Ranchi,rail,343.1,6.24,2,8,13,26.9,0,0,0.342,0.85,1.3,386.84,0,0.0,0,HS004748,3,2.9933333333333336,2.02,4.72,1.4993776486707189,0,100.0,0.0,1.0,0.0032044666575568774,0.0,0.0,0.0,0.0032044666575568774,0.16363837748841653,0.16363837748841653,1
HS004749,Pharmaceuticals,257,Balasore,Kolkata,road,190.2,3.96,2,8,9,26.5,1,0,0.994,0.923,2.8,975.21,0,73.5,0,HS004749,8,5.62375,2.58,12.36,3.868277348233596,2,75.0,0.125,1.0,0.004320733519911917,4.359999999999999,0.43599999999999994,0.0735,0.5138207335199119,0.48531130781571047,0.48531130781571047,1
HS004750,Rice,386,Rourkela,Bhubaneswar,road,240.5,5.01,15,30,13,9.8,0,0,0.238,0.851,4.7,564.36,0,22.2,0,HS004750,7,22.24142857142857,15.66,28.14,4.319392042758752,0,100.0,0.5714285714285714,1.0,0.006305547287335858,0.0,0.0,0.0222,0.02850554728733586,0.04237006565834431,0.04237006565834431,0
HS004751,Tomato,333,Rourkela,Cuttack,road,226.6,4.72,8,13,5,25.9,0,0,0.306,0.812,0.1,531.1,0,49.6,0,HS004751,7,10.03,8.05,12.57,1.7246642185268024,0,100.0,0.1428571428571428,1.0,0.0025224474607696942,0.0,0.0,0.049600000000000005,0.0521224474607697,-0.05649018245737128,0.01,0
HS004752,Dairy,321,Visakhapatnam,Kolkata,road,763.8,15.91,2,8,7,26.2,0,1,0.771,0.854,33.2,1723.93,1,108.4,0,HS004752,6,4.918333333333334,2.56,7.02,1.7798473717335053,0,100.0,0.5,1.2,0.6547534606063193,0.0,0.0,0.10840000000000001,0.8941041527275833,0.80727805656775,0.80727805656775,0
HS004753,Mango,303,Balasore,Bhubaneswar,road,176.0,3.67,8,12,13,23.8,0,0,0.799,0.738,12.9,391.73,1,58.5,0,HS004753,7,10.234285714285717,9.18,11.91,0.9296210185313358,0,100.0,0.2857142857142857,1.0,0.031676228379056384,0.0,0.0,0.0585,0.0901762283790564,0.09995755768838713,0.09995755768838713,0
HS004754,Tomato,345,Gopalpur,Raipur,road,408.1,8.5,8,13,15,16.6,0,0,0.344,0.855,10.8,969.37,0,34.3,0,HS004754,10,10.492,8.02,12.65,1.3479185600192782,0,100.0,0.4,1.0,0.021041347020468282,0.0,0.0,0.0343,0.05534134702046828,0.16573470169065901,0.16573470169065901,0
HS004755,Flowers,437,Visakhapatnam,Bhubaneswar,road,399.0,8.31,2,8,7,21.7,1,0,0.822,0.849,11.7,1496.63,0,44.0,0,HS004755,4,4.1425,2.54,5.14,1.1586306572847105,0,100.0,0.25,1.0,0.025086962153479813,0.0,0.0,0.044,0.06908696215347981,0.04345887972832257,0.04345887972832257,0
HS004756,Rice,403,Puri,Visakhapatnam,road,362.8,7.56,15,30,12,12.7,0,0,0.544,0.868,16.3,712.01,0,62.0,0,HS004756,5,20.856,15.63,27.0,4.435124575476996,0,100.0,0.2,1.0,0.060653903315652125,0.0,0.0,0.062,0.12265390331565212,0.09906225038443973,0.09906225038443973,0
HS004757,Rice,728,Rourkela,Kolkata,road,362.5,7.55,15,30,8,24.3,0,0,0.645,0.936,4.8,784.95,0,25.1,0,HS004757,8,21.3125,15.8,28.12,3.655558390021577,0,100.0,0.25,1.0,0.006432108466918635,0.0,0.0,0.0251,0.03153210846691863,-0.009156415983518837,0.01,0
HS004758,Banana,245,Berhampur,Cuttack,rail,171.0,3.11,12,15,20,8.3,1,0,0.877,0.862,0.0,724.59,0,22.1,0,HS004758,11,13.67090909090909,12.1,14.71,0.8787542835793695,0,100.0,0.0,1.0,0.0024726231566347743,0.0,0.0,0.0221,0.024572623156634776,-0.028903043927797537,0.01,0
HS004759,Fish,409,Bhubaneswar,Kolkata,road,364.9,7.6,-2,4,21,20.3,2,0,0.423,0.861,13.9,1337.36,0,70.5,0,HS004759,12,1.5599999999999998,-1.55,5.07,2.15132517300384,1,91.66666666666666,0.25,1.0,0.03841998550156536,1.0700000000000003,0.10700000000000004,0.07050000000000001,0.2159199855015654,0.24541713107244756,0.24541713107244756,0
HS004760,Dairy,1716,Berhampur,Ranchi,road,451.2,9.4,2,8,12,26.2,0,1,0.135,0.89,15.5,1042.05,0,63.1,0,HS004760,13,4.797692307692308,2.34,7.84,1.9534633937622763,0,100.0,0.0769230769230769,1.2,0.05215356307841772,0.0,0.0,0.0631,0.12568427569410126,-0.024041488823763196,0.01,0
HS004761,Packaged Food,341,Gopalpur,Visakhapatnam,road,250.1,5.21,15,30,12,14.5,1,1,0.863,0.963,13.8,931.8,0,0.0,0,HS004761,8,23.48125,15.15,29.73,4.809895863143579,0,100.0,0.375,1.0,0.037687890508605916,0.0,0.0,0.0,0.037687890508605916,0.16578184817527866,0.16578184817527866,0
HS004762,Frozen Food,350,Visakhapatnam,Jamshedpur,road,648.6,13.51,-20,-15,20,29.9,0,1,0.573,0.901,11.3,1453.88,1,79.8,0,HS004762,4,-16.375,-19.24,-15.13,1.9452249227274456,0,100.0,0.0,1.0,0.023202938145644076,0.0,0.0,0.0798,0.10300293814564407,0.036460708332698016,0.036460708332698016,0
HS004763,Packaged Food,154,Berhampur,Ranchi,road,451.2,9.4,15,30,15,19.2,0,1,0.943,0.769,11.2,885.39,1,64.8,0,HS004763,6,21.425,15.12,29.17,5.561592397865922,0,100.0,0.1666666666666666,1.0,0.022753943462803985,0.0,0.0,0.0648,0.08755394346280398,0.15974429200661813,0.15974429200661813,0
HS004764,Banana,220,Visakhapatnam,Hyderabad,rail,502.8,9.14,12,15,19,16.2,3,0,0.603,0.828,49.7,1135.37,0,104.4,0,HS004764,6,14.2,12.07,19.84,2.82980564703656,1,83.33333333333334,0.0,1.0,0.9809228026847419,4.84,0.484,0.1044,1.569322802684742,1.4423229429453543,0.99,1
HS004765,Dairy,327,Ranchi,Chennai,road,1258.6,26.22,2,8,20,46.6,1,0,0.099,0.754,15.4,3296.63,1,94.4,0,HS004765,9,6.067777777777778,2.96,9.62,2.387659825947667,1,88.88888888888889,0.3333333333333333,1.2,0.051173700917091655,1.6199999999999992,0.16199999999999992,0.09440000000000001,0.35020844110050986,0.4170924541551317,0.4170924541551317,0
HS004766,Rice,495,Berhampur,Raipur,local,394.1,13.14,15,30,9,19.7,0,0,0.311,0.728,33.8,1188.58,1,22.8,0,HS004766,11,25.777272727272727,23.0,29.89,2.081134742918348,0,100.0,0.0909090909090909,1.0,0.6813537337890254,0.0,0.0,0.0228,0.7041537337890255,0.7713481945704752,0.7713481945704752,0
HS004767,Leafy Vegetables,534,Berhampur,Cuttack,rail,171.0,3.11,2,8,23,17.1,0,0,0.786,0.925,8.8,231.87,0,0.0,0,HS004767,13,5.722307692307693,2.51,10.46,2.022923436704719,1,92.3076923076923,0.3846153846153846,1.0,0.014202961372691125,2.460000000000001,0.2460000000000001,0.0,0.2602029613726912,0.29862316857328086,0.29862316857328086,0
HS004768,Frozen Food,433,Ranchi,Bhubaneswar,road,343.1,7.15,-20,-15,10,27.3,0,0,0.29,0.809,7.5,687.89,0,33.8,0,HS004768,5,-16.564,-18.27,-14.37,1.6948392254134312,1,80.0,0.0,1.0,0.01098694263059318,0.6300000000000008,0.06300000000000008,0.0338,0.10778694263059325,0.00834409045061403,0.01,0
HS004769,Dairy,590,Rourkela,Bhubaneswar,road,240.5,5.01,2,8,13,19.8,0,1,0.832,0.787,25.9,557.68,1,82.0,0,HS004769,6,4.48,2.29,7.21,1.8118609218149169,0,100.0,0.0,1.2,0.3057636598919694,0.0,0.0,0.082,0.4489163918703633,0.47387121083017103,0.47387121083017103,1
HS004770,Packaged Food,183,Bhubaneswar,Ranchi,road,343.1,7.15,15,30,7,26.1,1,0,0.918,0.841,0.0,1335.96,1,84.7,0,HS004770,5,23.254,19.0,28.86,4.192550536368047,0,100.0,0.2,1.0,0.0024726231566347743,0.0,0.0,0.08470000000000001,0.08717262315663478,-0.03113299531680412,0.01,0
HS004771,Banana,481,Visakhapatnam,Kolkata,road,763.8,15.91,12,15,2,22.6,0,0,0.441,0.771,1.8,1681.9,0,59.0,0,HS004771,9,13.66777777777778,12.13,14.94,1.047088556161533,0,100.0,0.2222222222222222,1.0,0.0035402902209465035,0.0,0.0,0.059000000000000004,0.06254029022094651,0.03726396471132797,0.03726396471132797,0
HS004772,Packaged Food,353,Rourkela,Kolkata,road,362.5,7.55,15,30,20,29.3,0,0,0.819,0.732,13.4,743.28,0,50.5,0,HS004772,6,22.05,15.85,29.56,5.357118628516639,0,100.0,0.1666666666666666,1.0,0.03489140853173683,0.0,0.0,0.0505,0.08539140853173682,0.1883327186272694,0.1883327186272694,0
HS004773,Leafy Vegetables,380,Rourkela,Kolkata,local,362.5,12.08,2,8,18,24.5,0,0,0.242,0.887,22.4,1103.94,0,14.9,0,HS004773,6,5.34,2.28,7.94,2.335183076334702,0,100.0,0.0,1.0,0.17946151940732674,0.0,0.0,0.0149,0.19436151940732674,0.2740317121144009,0.2740317121144009,1
HS004774,Dairy,277,Sambalpur,Bhubaneswar,road,231.6,4.82,2,8,0,24.5,1,0,0.42,0.775,4.9,1059.99,0,39.5,0,HS004774,8,6.31875,2.72,11.23,2.4308460461329098,1,87.5,0.0,1.2,0.0065611931340162225,3.2300000000000004,0.32300000000000006,0.0395,0.4349734317608195,0.4364917260148628,0.4364917260148628,1
HS004775,Dairy,188,Cuttack,Hyderabad,rail,849.7,15.45,2,8,3,27.2,0,0,0.759,0.727,13.5,989.26,0,74.2,0,HS004775,12,4.463333333333334,0.17,9.16,2.327122035841045,3,75.0,0.3333333333333333,1.2,0.03557118927263617,1.1600000000000001,0.11600000000000002,0.0742,0.2560854271271634,0.15860476953487923,0.15860476953487923,0
HS004776,Tomato,159,Puri,Cuttack,road,72.4,1.51,8,13,6,13.4,1,0,0.179,0.905,10.9,825.09,0,0.0,0,HS004776,10,9.861,5.84,12.68,1.959197398029214,1,90.0,0.1,1.0,0.021457289717603516,0.0,0.0,0.0,0.021457289717603516,0.08601606093502287,0.08601606093502287,0
HS004777,Packaged Food,431,Bhubaneswar,Hyderabad,rail,837.2,15.22,15,30,12,31.3,2,0,0.336,0.957,41.9,2137.69,1,102.3,0,HS004777,8,19.55125,16.61,25.9,3.1648851818487365,0,100.0,0.25,1.0,0.9152894342692642,0.0,0.0,0.1023,1.0175894342692642,1.0195275580390668,0.99,1
HS004778,Spices,484,Balasore,Kolkata,road,190.2,3.96,15,30,23,26.7,0,0,0.316,0.749,1.1,377.28,1,29.5,0,HS004778,4,27.0225,24.46,28.7,1.9152436746621384,0,100.0,0.0,1.0,0.003079204621477298,0.0,0.0,0.029500000000000002,0.0325792046214773,-0.19945235520156507,0.01,0
HS004779,Packaged Food,322,Visakhapatnam,Chennai,road,601.6,12.53,15,30,18,17.1,0,0,0.955,0.836,6.4,1359.88,1,94.9,0,HS004779,7,25.42571428571429,19.54,30.48,3.621463134990503,1,85.71428571428571,0.4285714285714285,1.0,0.008836400460607715,0.4800000000000004,0.04800000000000004,0.09490000000000001,0.15173640046060777,0.2299993830922596,0.2299993830922596,1
HS004780,Packaged Food,347,Rourkela,Jamshedpur,road,151.2,3.15,15,30,8,25.0,0,0,0.495,0.772,3.4,289.21,0,41.3,0,HS004780,3,20.17333333333333,17.7,24.09,3.430806513537792,0,100.0,0.0,1.0,0.004868931243758641,0.0,0.0,0.041299999999999996,0.046168931243758635,0.04374564785678942,0.04374564785678942,0
HS004781,Frozen Food,219,Sambalpur,Jamshedpur,road,272.9,5.69,-20,-15,5,28.7,1,1,0.318,0.731,19.4,796.7,1,103.6,0,HS004781,8,-17.56,-19.83,-15.52,1.847964130758882,0,100.0,0.125,1.0,0.10716807048652813,0.0,0.0,0.1036,0.21076807048652813,0.33101319528483536,0.33101319528483536,1
HS004782,Dairy,485,Cuttack,Raipur,road,450.6,9.39,2,8,8,17.5,0,1,0.315,0.818,48.1,1023.8,1,91.1,0,HS004782,8,4.33125,2.04,7.63,2.420362649923118,0,100.0,0.125,1.2,0.973915924853617,0.0,0.0,0.0911,1.2597991098243404,1.15027205794006,0.99,1
HS004783,Spices,364,Balasore,Chennai,rail,1172.1,21.31,15,30,4,32.4,2,0,0.378,0.92,13.9,1744.33,0,143.7,0,HS004783,5,23.264,16.09,29.12,5.538711944125638,0,100.0,0.4,1.0,0.03841998550156536,0.0,0.0,0.1437,0.18211998550156536,-0.1355503958180347,0.01,0
HS004784,Mango,276,Visakhapatnam,Jamshedpur,rail,648.6,11.79,8,12,18,24.8,0,0,0.283,0.797,3.9,807.75,1,59.2,0,HS004784,8,9.89375,8.06,11.4,1.3026340073646387,0,100.0,0.125,1.0,0.005378247173848604,0.0,0.0,0.0592,0.06457824717384861,0.09248663300836713,0.09248663300836713,0
HS004785,Rice,615,Berhampur,Jamshedpur,rail,414.6,7.54,15,30,17,15.8,0,0,0.301,0.744,0.4,509.67,0,74.4,0,HS004785,9,22.023333333333333,12.99,29.57,5.115640233636451,1,88.88888888888889,0.2222222222222222,1.0,0.0026780091862131147,0.0,0.0,0.07440000000000001,0.07707800918621312,0.1062343768544104,0.1062343768544104,0
HS004786,Dairy,532,Cuttack,Jamshedpur,road,262.5,5.47,2,8,8,12.6,0,1,0.427,0.871,27.9,605.46,1,48.9,0,HS004786,10,4.482,0.26,7.15,2.345770662277112,1,90.0,0.2,1.2,0.3965167501352736,0.0,0.0,0.0489,0.5247201001623283,0.3556529374016831,0.3556529374016831,1
HS004787,Pharmaceuticals,129,Sambalpur,Jamshedpur,road,272.9,5.69,2,8,1,27.8,0,0,0.689,0.93,21.6,523.95,1,40.0,0,HS004787,8,6.6275,3.87,13.53,3.45235220020868,2,75.0,0.375,1.0,0.15709546888545275,5.529999999999999,0.5529999999999999,0.04,0.7500954688854528,0.6522455142987921,0.6522455142987921,0
HS004788,Leafy Vegetables,361,Berhampur,Kolkata,rail,518.2,9.42,2,8,6,19.2,3,0,0.241,0.806,10.7,1397.56,1,70.2,0,HS004788,4,3.4875,1.65,5.92,1.8497094366413336,1,75.0,0.0,1.0,0.020633297226906194,0.0,0.0,0.0702,0.0908332972269062,0.36635507159889635,0.36635507159889635,0
HS004789,Leafy Vegetables,188,Cuttack,Jamshedpur,local,262.5,8.75,2,8,4,18.4,1,0,0.581,0.832,4.4,956.11,1,42.9,0,HS004789,5,6.26,4.32,11.91,3.196302551386524,1,80.0,0.2,1.0,0.005940522198340365,3.91,0.391,0.0429,0.43984052219834036,0.40927946078296,0.40927946078296,0
HS004790,Mango,383,Visakhapatnam,Raipur,road,429.9,8.96,8,12,14,24.8,2,0,0.744,0.762,10.9,2386.23,0,47.9,0,HS004790,8,9.6775,8.12,11.27,1.083166653844181,0,100.0,0.375,1.0,0.021457289717603516,0.0,0.0,0.0479,0.06935728971760352,0.14245318735522514,0.14245318735522514,0
HS004791,Dairy,50,Berhampur,Cuttack,road,171.0,3.56,2,8,20,26.6,0,1,0.197,0.968,27.0,330.63,1,66.6,0,HS004791,6,7.181666666666668,2.67,9.49,2.439978825044731,2,66.66666666666666,0.3333333333333333,1.2,0.35434369377420455,1.4900000000000002,0.14900000000000002,0.06659999999999999,0.6706124325290456,0.6055464497922072,0.6055464497922072,1
HS004792,Leafy Vegetables,398,Gopalpur,Jamshedpur,road,416.3,8.67,2,8,13,19.7,1,0,0.71,0.961,2.9,1297.91,0,11.0,0,HS004792,7,5.182857142857143,3.34,7.69,1.6526112094270116,0,100.0,0.5714285714285714,1.0,0.004407633408362804,0.0,0.0,0.011,0.015407633408362802,-0.1936226564769529,0.01,0
HS004793,Tomato,556,Puri,Kolkata,road,403.8,8.41,8,13,19,19.0,0,0,0.627,0.92,2.3,832.16,0,27.5,0,HS004793,12,11.230833333333337,8.54,14.11,1.6795803498240718,1,91.66666666666666,0.3333333333333333,1.0,0.003911169526191869,1.1099999999999994,0.11099999999999995,0.0275,0.14241116952619182,0.12538534484660127,0.12538534484660127,0
HS004794,Tomato,326,Gopalpur,Cuttack,rail,167.9,3.05,8,13,17,17.5,0,1,0.31,0.738,29.7,214.35,1,74.9,0,HS004794,5,11.69,9.75,12.67,1.205591141307865,0,100.0,0.0,1.0,0.4850044983805899,0.0,0.0,0.07490000000000001,0.5599044983805899,0.5333440423519793,0.5333440423519793,1
HS004795,Fish,164,Cuttack,Kolkata,road,347.7,7.24,-2,4,7,25.8,0,0,0.593,0.795,1.3,780.56,0,29.2,0,HS004795,13,1.272307692307692,-1.74,3.52,1.5965543828620112,0,100.0,0.4615384615384615,1.0,0.0032044666575568774,0.0,0.0,0.0292,0.03240446665755688,-0.007583357209280273,0.01,0
HS004796,Leafy Vegetables,1248,Puri,Ranchi,rail,396.3,7.2,2,8,16,27.1,2,0,0.997,0.769,20.7,1405.28,1,78.4,0,HS004796,7,4.114285714285715,2.08,7.99,2.6219767170518327,0,100.0,0.4285714285714285,1.0,0.13470305195202806,0.0,0.0,0.07840000000000001,0.21310305195202806,0.2016389684013888,0.2016389684013888,0
HS004797,Rice,742,Jamshedpur,Cuttack,road,262.5,5.47,15,30,10,9.8,0,0,0.514,0.749,2.9,489.06,0,32.8,0,HS004797,13,23.838461538461537,16.27,29.76,5.172381537476791,0,100.0,0.3846153846153846,1.0,0.004407633408362804,0.0,0.0,0.032799999999999996,0.0372076334083628,0.06363446057292646,0.06363446057292646,0
HS004798,Mango,248,Berhampur,Chennai,road,844.5,17.59,8,12,23,21.8,0,1,0.827,0.825,45.1,1609.41,1,88.7,0,HS004798,7,10.044285714285715,8.27,14.47,2.143267421040883,1,85.71428571428571,0.2857142857142857,1.0,0.9534695254852685,2.4700000000000006,0.24700000000000008,0.0887,1.2891695254852686,1.274157830359888,0.99,1
HS004799,Fish,295,Bhubaneswar,Hyderabad,road,837.2,17.44,-2,4,14,26.0,1,0,0.699,0.824,12.1,2161.74,1,124.6,0,HS004799,3,-1.0799999999999998,-1.96,-0.46,0.7830708780180757,0,100.0,0.0,1.0,0.02711971720176304,0.0,0.0,0.1246,0.15171971720176303,0.025319100407026646,0.025319100407026646,1
HS004800,Banana,97,Cuttack,Jamshedpur,road,262.5,5.47,12,15,2,11.8,1,0,0.768,0.96,4.9,922.17,1,16.6,0,HS004800,9,13.227777777777778,9.72,18.02,2.230794576926446,2,77.77777777777779,0.1111111111111111,1.0,0.0065611931340162225,3.0199999999999996,0.302,0.0166,0.3251611931340162,0.3737796722902101,0.3737796722902101,1
HS004801,Dairy,476,Ranchi,Raipur,road,444.4,9.26,2,8,21,29.8,0,0,0.088,0.902,3.0,968.87,0,57.3,0,HS004801,12,5.545833333333333,2.48,7.86,1.969256704875464,0,100.0,0.5,1.2,0.004496273160941178,0.0,0.0,0.0573,0.06269552779312941,-0.1322416477391129,0.01,0
HS004802,Fish,144,Gopalpur,Chennai,road,846.9,17.64,-2,4,20,36.4,0,0,0.905,0.74,6.3,1928.91,1,110.5,0,HS004802,9,2.6522222222222225,-0.49,8.6,2.615663289577702,1,88.88888888888889,0.0,1.0,0.008662943784813162,4.6,0.45999999999999996,0.1105,0.5791629437848131,0.3741271980563931,0.3741271980563931,0
HS004803,Frozen Food,540,Berhampur,Bhubaneswar,road,153.4,3.2,-20,-15,12,22.1,0,0,0.168,0.733,8.0,343.62,1,90.4,0,HS004803,11,-17.453636363636363,-19.81,-15.22,1.6601522383641356,0,100.0,0.2727272727272727,1.0,0.012128434984274237,0.0,0.0,0.09040000000000001,0.10252843498427425,0.17644648445443104,0.17644648445443104,1
HS004804,Dairy,682,Balasore,Cuttack,local,158.2,5.27,2,8,7,24.4,1,0,0.312,0.957,0.3,591.06,0,10.8,0,HS004804,4,5.5200000000000005,3.2,6.44,1.550225790006088,0,100.0,0.5,1.2,0.002625120256660193,0.0,0.0,0.0108,0.013950144307992232,0.06465217152152791,0.06465217152152791,0
HS004805,Dairy,334,Rourkela,Ranchi,rail,129.2,2.35,2,8,2,16.2,3,1,0.682,0.921,12.0,877.11,0,50.6,0,HS004805,6,4.253333333333333,2.04,7.88,2.4358790336686806,0,100.0,0.1666666666666666,1.2,0.026596993576865856,0.0,0.0,0.0506,0.08251639229223903,0.07677685578483542,0.07677685578483542,0
HS004806,Banana,175,Balasore,Kolkata,road,190.2,3.96,12,15,4,10.2,1,0,0.334,0.73,5.0,843.13,0,53.4,0,HS004806,7,13.324285714285711,12.16,14.45,0.9186377077473128,0,100.0,0.2857142857142857,1.0,0.0066928509242848554,0.0,0.0,0.0534,0.06009285092428486,-0.07945199955122235,0.01,0
HS004807,Dairy,788,Berhampur,Ranchi,local,451.2,15.04,2,8,9,28.5,1,0,0.451,0.934,4.1,1663.09,0,30.5,0,HS004807,10,5.157,2.54,10.11,2.3025109482186323,1,90.0,0.2,1.2,0.005596509224589802,2.1099999999999994,0.21099999999999997,0.0305,0.29041581106950765,0.21962471700210012,0.21962471700210012,0
HS004808,Leafy Vegetables,350,Ranchi,Bhubaneswar,road,343.1,7.15,2,8,12,16.4,1,0,0.389,0.843,22.8,1271.22,0,47.3,0,HS004808,7,5.351428571428571,2.73,7.98,1.866872862761224,0,100.0,0.2857142857142857,1.0,0.19154534856146752,0.0,0.0,0.047299999999999995,0.2388453485614675,0.21257067379281708,0.21257067379281708,0
HS004809,Frozen Food,372,Ranchi,Visakhapatnam,road,665.7,13.87,-20,-15,5,18.3,1,0,0.903,0.906,38.6,1714.59,1,89.7,0,HS004809,9,-17.445555555555554,-19.39,-14.51,1.688017410389412,1,88.88888888888889,0.1111111111111111,1.0,0.8481288363433407,0.4900000000000002,0.04900000000000002,0.0897,0.9868288363433407,0.8272394394859294,0.8272394394859294,1
HS004810,Dairy,191,Visakhapatnam,Raipur,road,429.9,8.96,2,8,21,25.2,0,1,0.32,0.866,17.2,857.65,0,21.5,0,HS004810,8,5.21125,2.41,9.44,2.3929505845294843,1,87.5,0.25,1.2,0.0717575422637513,1.4399999999999995,0.14399999999999996,0.021500000000000002,0.2804090507165015,0.20650618491417821,0.20650618491417821,0
HS004811,Rice,397,Visakhapatnam,Kolkata,rail,763.8,13.89,15,30,16,18.9,0,1,0.176,0.891,12.4,905.82,1,74.3,0,HS004811,7,24.0,20.36,28.42,2.511712563172786,0,100.0,0.4285714285714285,1.0,0.028748495926539958,0.0,0.0,0.0743,0.10304849592653996,0.16828152974420796,0.16828152974420796,1
HS004812,Dairy,307,Puri,Ranchi,rail,396.3,7.2,2,8,22,19.8,0,0,0.137,0.802,0.9,504.91,0,76.0,0,HS004812,5,4.704,2.65,7.0,1.7154532928646002,0,100.0,0.2,1.2,0.0029588245219072285,0.0,0.0,0.076,0.07955058942628868,0.22228112585521032,0.22228112585521032,1
